popularity,is_collaboration,num_artists,track_name_length,release_year,release_month,release_day_of_week,is_explicit,artist_popularity,artist_followers
32,1,2,31,2022.0,8.0,2.0,1,73,12355611
32,0,1,40,2025.0,5.0,4.0,0,88,104677300
32,0,1,13,2022.0,11.0,4.0,1,60,2850819
32,0,1,13,2015.0,7.0,4.0,1,86,17967990
32,1,3,24,2006.0,1.0,6.0,1,78,22592720
32,1,2,10,2010.0,1.0,4.0,1,86,17967990
32,0,1,36,2018.0,11.0,1.0,0,84,11708960
32,0,1,17,2008.0,1.0,1.0,1,72,11088183
32,0,1,17,2023.0,9.0,4.0,0,43,32449
32,0,1,9,2016.0,9.0,4.0,1,86,15058026
32,0,1,36,2023.0,3.0,4.0,1,86,17967990
32,1,2,21,2024.0,8.0,4.0,1,49,1560046
32,0,1,7,2009.0,1.0,3.0,1,83,18912162
32,1,4,13,2015.0,8.0,4.0,1,78,15116155
32,0,1,21,2019.0,7.0,4.0,0,72,4296406
32,0,1,10,2020.0,9.0,4.0,1,86,17967990
32,0,1,8,2016.0,3.0,0.0,1,81,25971799
32,1,3,13,2006.0,1.0,6.0,1,78,22592720
32,1,2,5,2012.0,1.0,1.0,1,89,22723977
32,1,2,10,2007.0,1.0,1.0,0,36,38495
32,0,1,10,2017.0,12.0,0.0,1,84,12436593
32,0,1,13,2016.0,9.0,4.0,1,86,15058026
32,1,2,30,2021.0,1.0,3.0,1,86,17967990
32,0,1,17,1998.0,11.0,1.0,1,72,11088183
32,1,3,41,2025.0,5.0,4.0,1,64,2227561
32,0,1,17,2021.0,9.0,3.0,1,76,12787604
32,0,1,27,2015.0,4.0,0.0,0,87,24492412
32,0,1,17,2024.0,11.0,4.0,1,72,11088183
32,0,1,6,2015.0,7.0,4.0,1,86,17967990
32,1,2,13,2006.0,1.0,6.0,1,61,1358705
32,1,2,20,2004.0,3.0,0.0,0,67,314591
32,1,3,13,2010.0,5.0,1.0,0,46,126224
32,0,1,15,1991.0,11.0,1.0,1,78,22592720
32,0,1,5,2007.0,1.0,0.0,1,83,18912162
32,0,1,9,1990.0,8.0,1.0,1,63,6655056
32,0,1,13,2014.0,4.0,1.0,1,89,22723977
32,0,1,19,2007.0,1.0,1.0,1,72,4296406
32,0,1,8,2023.0,9.0,3.0,1,72,4296406
32,0,1,26,2024.0,1.0,1.0,1,84,23853911
32,0,1,7,2023.0,4.0,4.0,1,72,4296406
32,1,2,33,2020.0,9.0,4.0,1,86,17967990
32,1,3,24,2018.0,8.0,4.0,1,84,12436593
32,1,4,12,2015.0,8.0,4.0,1,78,15116155
32,0,1,12,2023.0,7.0,4.0,1,72,4296406
32,1,2,33,2022.0,3.0,3.0,1,62,821864
32,1,3,30,2018.0,6.0,3.0,1,85,14990942
32,0,1,18,0.0,0.0,0.0,1,72,4296406
32,1,2,14,2023.0,11.0,4.0,1,74,8309985
32,1,4,9,2023.0,1.0,4.0,1,74,5845159
32,1,3,39,2002.0,12.0,4.0,1,72,4296406
32,0,1,12,1991.0,11.0,1.0,1,78,22592720
32,1,2,9,1993.0,2.0,1.0,1,78,22592720
32,0,1,11,2012.0,11.0,1.0,1,89,22723977
32,1,5,10,2022.0,12.0,4.0,1,40,77303
32,1,3,49,2018.0,6.0,3.0,1,81,25971799
32,0,1,6,2004.0,1.0,3.0,1,86,17967990
32,0,1,16,1998.0,11.0,1.0,1,72,11088183
32,0,1,19,2013.0,4.0,0.0,0,87,24492412
32,0,1,16,2024.0,12.0,2.0,1,84,12436593
32,0,1,24,1999.0,11.0,2.0,0,78,15116155
32,0,1,45,2006.0,1.0,6.0,1,89,31088986
32,1,3,24,2018.0,8.0,4.0,1,84,12436593
32,1,2,14,2007.0,1.0,1.0,0,36,38495
32,1,2,24,2024.0,11.0,4.0,1,84,34311895
32,0,1,15,1990.0,3.0,4.0,1,72,11088183
32,0,1,4,2023.0,9.0,4.0,1,86,17967990
32,1,2,14,2017.0,11.0,4.0,1,85,21687055
32,0,1,13,2024.0,11.0,4.0,1,72,11088183
32,0,1,6,2017.0,1.0,4.0,1,81,25971799
32,1,2,31,2018.0,3.0,5.0,1,88,104677300
31,1,2,27,2025.0,3.0,4.0,1,81,12087189
31,0,1,15,2018.0,6.0,4.0,1,89,22723977
31,0,1,10,1999.0,4.0,1.0,1,72,4296406
31,1,2,34,2001.0,12.0,1.0,1,72,4296406
31,1,2,38,2018.0,6.0,4.0,1,89,22723977
31,0,1,11,2022.0,12.0,3.0,0,82,17353539
31,0,1,8,2022.0,11.0,4.0,1,60,2850819
31,0,1,15,2015.0,12.0,4.0,1,81,25971799
31,0,1,6,2014.0,2.0,1.0,0,84,12436593
31,0,1,38,2015.0,4.0,0.0,0,87,24492412
31,0,1,10,2016.0,3.0,0.0,1,81,25971799
31,0,1,8,2004.0,1.0,3.0,1,86,17967990
31,1,4,9,2016.0,1.0,4.0,1,62,1438323
31,1,3,41,2023.0,3.0,4.0,1,86,17967990
31,0,1,12,2024.0,11.0,4.0,1,72,11088183
31,0,1,4,2023.0,8.0,4.0,1,82,19276073
31,1,2,8,2004.0,1.0,3.0,1,86,17967990
31,0,1,22,2018.0,11.0,1.0,0,84,11708960
31,0,1,17,2023.0,9.0,3.0,1,72,4296406
31,0,1,29,1993.0,2.0,1.0,1,78,22592720
31,0,1,20,2001.0,1.0,0.0,0,78,22592720
31,1,2,20,2006.0,1.0,6.0,1,72,11088183
31,0,1,35,2023.0,9.0,4.0,0,43,32449
31,0,1,9,2012.0,7.0,1.0,1,72,4296406
31,0,1,12,2016.0,9.0,4.0,1,86,15058026
31,0,1,39,1995.0,3.0,1.0,0,78,15116155
31,1,2,46,2025.0,10.0,4.0,0,69,178114
31,0,1,31,1992.0,11.0,1.0,1,72,11088183
31,0,1,18,2023.0,9.0,4.0,0,43,32449
31,0,1,25,2022.0,6.0,4.0,1,76,12787604
31,0,1,40,0.0,0.0,0.0,0,76,12787604
31,1,2,27,2023.0,9.0,4.0,1,86,17967990
31,1,2,13,2012.0,1.0,6.0,1,82,6020889
31,1,3,60,2024.0,12.0,4.0,0,82,6020889
31,0,1,14,2023.0,9.0,4.0,1,86,17967990
31,0,1,10,2017.0,5.0,3.0,1,85,10381399
31,1,2,43,2022.0,6.0,4.0,1,76,12787604
31,1,3,9,2014.0,7.0,0.0,0,71,12196294
31,1,2,28,2014.0,4.0,1.0,1,89,22723977
31,0,1,18,2008.0,1.0,1.0,1,86,17967990
31,1,2,11,2017.0,2.0,4.0,0,89,22723977
31,1,3,49,2024.0,12.0,4.0,1,81,15730309
31,0,1,22,2007.0,1.0,0.0,1,72,11088183
31,0,1,27,2001.0,8.0,0.0,0,88,104677300
31,0,1,22,2013.0,4.0,0.0,0,87,24492412
31,0,1,14,2008.0,1.0,1.0,1,72,11088183
31,1,3,21,2023.0,5.0,2.0,1,70,1194065
31,1,2,49,2022.0,6.0,4.0,1,76,12787604
31,1,4,45,2021.0,5.0,3.0,1,65,1037721
31,1,2,28,2014.0,4.0,1.0,1,72,4296406
31,0,1,22,2015.0,4.0,0.0,0,87,24492412
31,1,2,17,2009.0,1.0,3.0,1,83,18912162
31,1,2,27,2018.0,2.0,3.0,1,60,2850819
31,1,5,55,2020.0,1.0,3.0,1,62,821864
31,1,2,9,2012.0,1.0,6.0,1,84,34311895
31,0,1,23,2013.0,4.0,0.0,0,87,24492412
31,1,2,43,2006.0,1.0,6.0,1,89,31088986
31,1,2,18,2016.0,9.0,4.0,1,86,15058026
31,1,4,14,2002.0,1.0,1.0,1,78,22592720
31,0,1,14,2006.0,1.0,6.0,1,72,11088183
31,0,1,28,2022.0,6.0,4.0,1,76,12787604
31,0,1,26,2023.0,7.0,4.0,1,72,4296406
31,0,1,17,1991.0,11.0,1.0,1,78,22592720
31,1,4,12,2016.0,1.0,4.0,1,62,1438323
31,0,1,24,1991.0,11.0,1.0,1,78,22592720
31,1,2,11,2021.0,7.0,4.0,1,55,541700
31,1,2,3,2018.0,5.0,2.0,1,89,22723977
31,1,2,8,2004.0,1.0,3.0,1,86,17967990
31,1,2,36,1999.0,11.0,1.0,1,72,4296406
31,1,2,39,2022.0,7.0,0.0,1,59,491515
31,0,1,17,2016.0,1.0,3.0,1,82,27099455
31,1,2,52,2023.0,5.0,2.0,1,75,2347827
31,0,1,11,2022.0,3.0,4.0,0,82,6020889
31,1,3,23,2023.0,11.0,4.0,1,74,8309985
31,1,4,77,2021.0,4.0,2.0,1,73,12355611
31,0,1,11,1989.0,3.0,0.0,1,63,6655056
31,1,2,17,2010.0,1.0,4.0,0,84,34311895
31,1,3,32,2017.0,5.0,4.0,1,63,1833054
31,1,2,35,2014.0,4.0,1.0,1,89,22723977
31,1,2,23,2006.0,1.0,6.0,1,61,1358705
31,0,1,20,2006.0,1.0,6.0,1,72,11088183
31,1,3,63,2022.0,6.0,4.0,1,76,12787604
31,1,5,49,2020.0,1.0,3.0,1,62,821864
31,0,1,11,2007.0,1.0,1.0,1,72,4296406
31,1,3,2,2017.0,8.0,3.0,1,85,21687055
31,1,2,6,2021.0,5.0,2.0,1,34,14350
31,1,2,14,2024.0,12.0,4.0,1,81,15730309
31,0,1,15,2023.0,7.0,4.0,1,72,4296406
31,0,1,13,2022.0,10.0,4.0,1,85,14990942
31,1,3,38,2004.0,1.0,3.0,1,78,22592720
31,1,2,37,2023.0,7.0,1.0,0,90,41193212
31,1,2,9,2003.0,11.0,0.0,0,88,104677300
31,0,1,11,1991.0,10.0,1.0,1,72,11088183
31,1,2,27,2012.0,11.0,1.0,1,89,22723977
31,0,1,25,1999.0,11.0,2.0,0,78,15116155
31,0,1,19,1992.0,11.0,1.0,1,72,11088183
31,1,3,21,2023.0,11.0,4.0,1,70,3171758
31,0,1,11,2007.0,5.0,4.0,1,82,27099455
31,1,2,44,1990.0,3.0,4.0,1,72,11088183
31,1,4,15,1993.0,2.0,1.0,1,78,22592720
31,1,2,35,2016.0,4.0,4.0,1,71,1935858
31,1,2,11,2007.0,1.0,1.0,0,36,38495
31,1,3,39,2017.0,5.0,3.0,1,85,10381399
31,1,5,67,2023.0,6.0,2.0,0,82,6020889
31,0,1,29,2005.0,11.0,6.0,0,83,18912162
31,1,2,24,2023.0,4.0,4.0,1,70,1194065
31,1,2,22,2018.0,4.0,1.0,1,83,18912162
31,0,1,40,2022.0,6.0,4.0,1,76,12787604
31,1,2,42,2006.0,1.0,6.0,1,89,31088986
31,0,1,46,1990.0,3.0,4.0,1,72,11088183
31,0,1,17,2009.0,1.0,3.0,1,83,18912162
31,0,1,5,2023.0,9.0,4.0,1,86,17967990
30,1,7,79,2020.0,1.0,3.0,1,62,821864
30,0,1,21,1999.0,4.0,1.0,1,72,4296406
30,0,1,11,2016.0,10.0,5.0,1,85,10381399
30,0,1,35,2024.0,12.0,2.0,1,84,12436593
30,0,1,9,2008.0,1.0,1.0,1,72,11088183
30,1,2,30,2021.0,6.0,2.0,1,59,1081783
30,1,2,11,2025.0,4.0,4.0,1,16,7332
30,0,1,25,1990.0,3.0,4.0,1,72,11088183
30,1,2,27,2010.0,1.0,4.0,1,86,17967990
30,0,1,15,2012.0,11.0,1.0,1,89,22723977
30,1,2,21,2023.0,3.0,4.0,1,60,3281241
30,1,2,13,2017.0,12.0,0.0,1,84,12436593
30,1,2,32,2020.0,8.0,4.0,1,72,4296406
30,0,1,28,2021.0,11.0,3.0,0,64,1443232
30,1,2,10,2007.0,1.0,1.0,0,36,38495
30,0,1,12,2000.0,2.0,1.0,1,72,11088183
30,0,1,34,2022.0,5.0,3.0,0,88,104677300
30,1,2,18,2007.0,1.0,1.0,1,72,4296406
30,0,1,17,2016.0,1.0,3.0,1,82,27099455
30,0,1,10,1993.0,2.0,1.0,1,78,22592720
30,0,1,11,2023.0,4.0,4.0,1,72,4296406
30,1,2,5,2024.0,11.0,4.0,1,72,11088183
30,1,2,13,2022.0,11.0,3.0,0,68,1671950
30,0,1,4,2016.0,5.0,6.0,1,84,23853911
30,0,1,11,2018.0,10.0,5.0,1,79,9701600
30,1,3,29,2016.0,2.0,4.0,1,84,12436593
30,1,4,46,2018.0,8.0,4.0,1,84,12436593
30,1,4,20,2020.0,10.0,4.0,1,65,1037721
30,0,1,10,2013.0,12.0,1.0,0,89,22723977
30,0,1,13,2024.0,11.0,4.0,1,72,11088183
30,0,1,10,2020.0,1.0,4.0,1,86,17967990
30,1,2,7,2017.0,8.0,3.0,1,85,21687055
30,0,1,13,2023.0,9.0,3.0,1,72,4296406
30,0,1,18,2000.0,12.0,1.0,1,86,17967990
30,0,1,28,2018.0,11.0,1.0,0,84,11708960
30,0,1,19,2020.0,1.0,4.0,1,86,17967990
30,1,4,48,2021.0,1.0,3.0,1,34,24719
30,0,1,18,1990.0,8.0,1.0,1,63,6655056
30,0,1,29,2023.0,9.0,4.0,0,43,32449
30,1,3,13,2025.0,9.0,4.0,1,39,118910
30,1,2,35,2020.0,10.0,0.0,1,84,23853911
30,0,1,25,2013.0,4.0,0.0,0,87,24492412
30,1,2,35,2020.0,1.0,3.0,0,74,15743661
30,1,4,8,2016.0,1.0,4.0,1,62,1438323
30,0,1,10,2006.0,1.0,6.0,1,72,11088183
30,0,1,22,2023.0,11.0,4.0,0,88,104677300
30,0,1,28,2022.0,6.0,4.0,1,76,12787604
30,1,2,37,2018.0,6.0,4.0,1,89,22723977
30,1,3,19,2017.0,11.0,4.0,1,85,21687055
30,0,1,10,2014.0,2.0,1.0,1,82,6020889
30,0,1,13,1999.0,11.0,1.0,1,72,4296406
30,0,1,20,2012.0,11.0,1.0,1,89,22723977
30,1,2,6,2024.0,2.0,4.0,1,48,211620
30,1,2,41,2024.0,3.0,4.0,1,51,209430
30,1,2,6,2020.0,4.0,4.0,0,82,6020889
30,0,1,10,2012.0,1.0,6.0,1,84,34311895
30,0,1,22,2018.0,11.0,1.0,0,84,11708960
30,0,1,21,2020.0,1.0,4.0,1,86,17967990
30,0,1,20,2013.0,4.0,0.0,0,87,24492412
30,1,2,10,2021.0,10.0,4.0,1,86,17967990
30,1,2,40,2024.0,11.0,4.0,1,84,34311895
30,1,2,44,2024.0,3.0,4.0,1,51,209430
30,0,1,10,2012.0,1.0,1.0,1,89,22723977
30,1,4,41,2014.0,4.0,1.0,1,72,4296406
30,0,1,9,1999.0,11.0,1.0,1,72,4296406
30,1,2,7,2023.0,4.0,4.0,1,63,455926
30,0,1,15,2018.0,12.0,4.0,1,72,11088183
30,0,1,24,2015.0,4.0,0.0,0,87,24492412
30,1,2,41,1993.0,12.0,1.0,1,72,11088183
30,1,7,10,2006.0,1.0,6.0,1,78,22592720
30,0,1,22,2023.0,9.0,4.0,0,43,32449
30,0,1,6,2021.0,10.0,3.0,1,86,17967990
30,1,2,5,2017.0,8.0,3.0,1,85,21687055
30,0,1,17,1992.0,11.0,1.0,1,72,11088183
30,1,4,34,2021.0,5.0,4.0,1,29,6496
30,0,1,28,2000.0,2.0,1.0,0,72,11088183
30,0,1,13,2018.0,12.0,4.0,1,72,11088183
30,1,2,11,2003.0,11.0,1.0,1,47,1136375
30,0,1,5,2012.0,7.0,1.0,1,72,4296406
30,1,2,6,2016.0,3.0,4.0,0,74,14647118
30,1,5,90,2022.0,5.0,4.0,1,51,209430
30,1,2,26,2017.0,1.0,4.0,1,81,25971799
30,1,2,39,2009.0,1.0,3.0,0,86,17967990
30,1,3,35,2022.0,6.0,3.0,1,88,28386090
30,1,2,42,2019.0,10.0,0.0,0,66,2957677
30,0,1,25,2000.0,12.0,1.0,0,86,17967990
30,1,2,8,2002.0,1.0,1.0,1,86,17967990
30,0,1,20,2015.0,4.0,0.0,0,87,24492412
30,1,3,15,2023.0,5.0,2.0,1,70,1194065
30,0,1,41,1994.0,9.0,1.0,0,76,12787604
30,0,1,16,1993.0,2.0,1.0,1,78,22592720
30,0,1,30,2018.0,11.0,1.0,0,84,11708960
30,0,1,33,2018.0,11.0,1.0,0,84,11708960
30,0,1,10,1999.0,1.0,4.0,1,86,17967990
30,0,1,19,2012.0,11.0,1.0,1,89,22723977
30,0,1,10,2017.0,12.0,0.0,1,84,12436593
30,0,1,28,2005.0,12.0,1.0,0,88,104677300
30,1,2,67,2023.0,7.0,3.0,1,51,209430
30,0,1,21,2021.0,5.0,4.0,1,84,34311895
30,1,2,36,2020.0,1.0,4.0,1,86,17967990
29,0,1,18,2021.0,10.0,4.0,1,72,11088183
29,0,1,37,2022.0,5.0,3.0,0,88,104677300
29,0,1,10,2018.0,12.0,4.0,1,72,11088183
29,1,5,10,2022.0,12.0,4.0,1,40,77303
29,0,1,22,2023.0,9.0,4.0,0,43,32449
29,1,2,40,2022.0,6.0,4.0,1,76,12787604
29,0,1,24,2015.0,4.0,0.0,0,87,24492412
29,0,1,18,1991.0,10.0,1.0,1,72,11088183
29,0,1,9,2020.0,1.0,4.0,1,86,17967990
29,0,1,36,2023.0,9.0,4.0,0,43,32449
29,0,1,8,2018.0,12.0,4.0,1,72,11088183
29,1,4,16,2016.0,11.0,4.0,1,72,4296406
29,1,2,47,2023.0,9.0,3.0,0,81,25971799
29,0,1,17,2017.0,8.0,4.0,1,85,21687055
29,0,1,30,1997.0,1.0,2.0,1,78,22592720
29,1,4,42,2018.0,8.0,4.0,1,84,12436593
29,0,1,10,2009.0,1.0,3.0,1,83,18912162
29,1,2,58,2023.0,7.0,0.0,1,51,209430
29,0,1,18,1993.0,12.0,1.0,1,72,11088183
29,1,3,21,2023.0,11.0,4.0,1,74,8309985
29,0,1,14,2016.0,1.0,3.0,1,82,27099455
29,0,1,17,2000.0,2.0,1.0,1,72,11088183
29,1,3,35,2020.0,10.0,0.0,0,86,17967990
29,1,2,8,2023.0,9.0,4.0,1,86,17967990
29,1,2,32,2024.0,11.0,4.0,1,72,11088183
29,1,3,14,2006.0,1.0,6.0,1,61,1358705
29,1,4,28,2017.0,9.0,4.0,1,84,12436593
29,1,4,20,2015.0,6.0,4.0,1,83,18912162
29,1,4,9,2010.0,1.0,4.0,1,86,17967990
29,0,1,16,1991.0,10.0,1.0,1,72,11088183
29,0,1,33,1991.0,5.0,1.0,1,63,6655056
29,0,1,40,2006.0,1.0,6.0,1,89,31088986
29,0,1,7,2008.0,1.0,1.0,1,86,17967990
29,0,1,18,2007.0,1.0,1.0,1,72,4296406
29,0,1,34,2022.0,6.0,4.0,1,76,12787604
29,0,1,26,2015.0,4.0,0.0,0,87,24492412
29,0,1,11,2017.0,12.0,0.0,1,84,12436593
29,0,1,5,2013.0,12.0,1.0,1,82,6020889
29,0,1,4,2020.0,9.0,4.0,1,86,17967990
29,0,1,5,2017.0,8.0,4.0,1,85,21687055
29,0,1,22,2017.0,1.0,4.0,1,81,25971799
29,0,1,21,2021.0,5.0,4.0,0,84,34311895
29,1,2,17,2023.0,11.0,4.0,1,74,8309985
29,0,1,15,1991.0,10.0,1.0,1,72,11088183
29,0,1,22,2024.0,11.0,4.0,1,72,11088183
29,1,2,14,2006.0,1.0,6.0,1,72,11088183
29,0,1,37,2022.0,6.0,4.0,1,76,12787604
29,0,1,43,2001.0,3.0,1.0,0,78,22592720
29,1,3,35,2023.0,11.0,4.0,1,74,8309985
29,0,1,33,1993.0,12.0,1.0,1,72,11088183
29,0,1,16,1991.0,10.0,1.0,1,72,11088183
29,0,1,16,1991.0,10.0,1.0,1,72,11088183
29,0,1,23,2013.0,4.0,0.0,0,87,24492412
29,0,1,10,2021.0,8.0,3.0,0,88,122888289
29,0,1,26,2023.0,11.0,4.0,0,88,104677300
29,1,2,39,2016.0,3.0,0.0,1,81,25971799
29,0,1,18,2015.0,7.0,4.0,1,86,17967990
29,1,3,15,2017.0,11.0,4.0,1,85,21687055
29,0,1,23,2018.0,11.0,1.0,0,84,11708960
29,0,1,21,2016.0,5.0,6.0,1,84,23853911
29,0,1,23,1993.0,2.0,1.0,1,78,22592720
29,0,1,5,2015.0,8.0,4.0,1,78,15116155
29,0,1,24,2023.0,9.0,4.0,0,43,32449
29,1,3,34,2022.0,8.0,2.0,1,73,12355611
29,1,2,28,2002.0,12.0,4.0,1,72,4296406
29,1,2,36,2011.0,12.0,1.0,1,12,1012
29,0,1,25,2016.0,1.0,3.0,1,82,27099455
29,0,1,12,2012.0,1.0,1.0,1,89,22723977
29,1,2,24,1999.0,11.0,1.0,1,72,4296406
29,0,1,8,1990.0,3.0,4.0,1,72,11088183
29,0,1,22,2016.0,1.0,3.0,1,82,27099455
29,1,3,34,2023.0,11.0,4.0,1,74,8309985
29,0,1,32,2008.0,1.0,1.0,1,72,11088183
29,1,4,16,2006.0,1.0,6.0,1,78,22592720
29,0,1,12,2011.0,12.0,1.0,1,84,12436593
29,1,3,33,2018.0,8.0,4.0,1,33,10700
29,1,2,7,2021.0,6.0,3.0,1,74,14647118
29,1,2,48,2016.0,3.0,4.0,0,71,1935858
29,0,1,13,1999.0,4.0,1.0,1,72,4296406
29,1,2,20,2015.0,7.0,4.0,1,86,17967990
29,0,1,19,1992.0,11.0,1.0,1,72,11088183
29,0,1,27,1991.0,5.0,1.0,1,63,6655056
29,1,2,7,2021.0,10.0,2.0,1,23,6645
29,0,1,51,2004.0,1.0,3.0,1,78,22592720
29,1,5,35,2014.0,9.0,4.0,0,71,12196294
29,1,2,4,2019.0,8.0,6.0,0,79,9701600
29,1,2,11,2024.0,5.0,4.0,1,62,995669
29,0,1,22,2023.0,6.0,4.0,0,43,32449
29,0,1,20,2013.0,4.0,0.0,0,87,24492412
29,1,3,28,2023.0,3.0,3.0,1,84,34311895
29,1,2,27,2024.0,11.0,4.0,1,84,34311895
29,1,2,27,2022.0,8.0,6.0,1,84,34311895
29,1,2,11,2012.0,7.0,1.0,1,72,4296406
29,1,3,41,2022.0,4.0,3.0,1,68,2140594
29,1,2,43,2023.0,7.0,4.0,1,12,1090
29,0,1,12,2011.0,12.0,1.0,1,84,12436593
29,0,1,19,2016.0,1.0,3.0,1,82,27099455
29,1,2,23,2020.0,1.0,4.0,1,86,17967990
29,0,1,2,1991.0,10.0,1.0,1,72,11088183
29,1,2,22,2011.0,12.0,1.0,0,82,6020889
29,0,1,37,1989.0,3.0,0.0,1,63,6655056
29,1,2,46,2024.0,11.0,1.0,1,85,42616046
29,0,1,60,0.0,0.0,0.0,0,76,12787604
29,0,1,18,1990.0,3.0,4.0,1,72,11088183
29,1,3,15,2006.0,1.0,6.0,1,61,1358705
29,1,3,59,2023.0,6.0,0.0,1,84,34311895
29,0,1,11,2024.0,11.0,4.0,1,72,11088183
29,0,1,7,2012.0,7.0,1.0,1,72,4296406
29,1,2,8,2020.0,11.0,4.0,1,64,3481855
29,0,1,15,2016.0,10.0,5.0,1,85,10381399
29,0,1,16,1991.0,11.0,1.0,1,78,22592720
29,1,5,8,2022.0,12.0,4.0,1,40,77303
29,0,1,21,2013.0,4.0,0.0,0,87,24492412
29,0,1,16,2008.0,1.0,1.0,1,72,11088183
29,0,1,17,1991.0,10.0,1.0,1,72,11088183
29,1,2,12,2007.0,1.0,1.0,0,36,38495
29,1,2,10,2019.0,6.0,2.0,1,63,1207260
29,0,1,14,2000.0,2.0,1.0,1,72,11088183
29,1,2,14,2007.0,1.0,1.0,1,72,4296406
29,1,2,48,2017.0,5.0,3.0,1,85,10381399
28,0,1,11,0.0,0.0,0.0,1,33,92403
28,1,2,12,2002.0,1.0,1.0,1,86,17967990
28,0,1,20,2018.0,12.0,4.0,1,72,11088183
28,0,1,7,2016.0,10.0,5.0,1,85,10381399
28,0,1,33,2023.0,11.0,3.0,0,95,103251589
28,0,1,6,2008.0,1.0,1.0,1,86,17967990
28,1,2,26,2006.0,1.0,6.0,0,89,31088986
28,0,1,30,2023.0,9.0,4.0,0,43,32449
28,0,1,11,2022.0,3.0,4.0,0,82,6020889
28,1,2,23,2007.0,1.0,1.0,0,36,38495
28,0,1,17,2021.0,10.0,4.0,1,72,11088183
28,0,1,13,2019.0,7.0,4.0,1,72,4296406
28,1,3,24,2020.0,9.0,2.0,0,41,21071
28,0,1,23,2023.0,9.0,4.0,0,43,32449
28,0,1,32,1994.0,9.0,1.0,0,76,12787604
28,0,1,13,2018.0,12.0,4.0,1,72,11088183
28,0,1,46,2022.0,6.0,4.0,0,76,12787604
28,0,1,29,1993.0,12.0,1.0,0,72,11088183
28,0,1,18,2005.0,1.0,5.0,1,82,6020889
28,1,2,6,2024.0,8.0,0.0,1,11,606
28,0,1,24,1999.0,11.0,2.0,0,78,15116155
28,0,1,29,1999.0,11.0,2.0,0,78,15116155
28,0,1,16,2023.0,9.0,4.0,0,43,32449
28,0,1,29,2023.0,9.0,3.0,0,84,34311895
28,0,1,10,2016.0,10.0,5.0,1,85,10381399
28,0,1,26,2024.0,11.0,4.0,1,72,11088183
28,1,2,28,2021.0,4.0,4.0,1,63,288308
28,1,2,21,2003.0,11.0,0.0,0,81,15730309
28,1,2,37,2005.0,1.0,5.0,1,82,6020889
28,1,2,26,1990.0,3.0,4.0,1,72,11088183
28,0,1,10,2020.0,1.0,4.0,1,86,17967990
28,0,1,19,1991.0,5.0,1.0,1,63,6655056
28,0,1,32,2022.0,4.0,1.0,0,89,22723977
28,0,1,23,2010.0,9.0,1.0,1,72,11088183
28,1,2,45,2024.0,11.0,3.0,1,85,42616046
28,0,1,16,2013.0,12.0,1.0,1,82,6020889
28,1,3,14,2017.0,11.0,4.0,1,85,21687055
28,0,1,15,1990.0,3.0,4.0,1,72,11088183
28,1,3,20,2017.0,5.0,4.0,1,63,1833054
28,0,1,28,1991.0,5.0,1.0,1,63,6655056
28,0,1,3,2017.0,5.0,3.0,1,85,10381399
28,1,2,23,2009.0,11.0,6.0,0,83,18912162
28,1,2,41,2017.0,10.0,4.0,1,81,7330055
28,1,4,47,2021.0,1.0,1.0,1,46,220646
28,1,2,14,2017.0,2.0,4.0,0,89,22723977
28,1,4,8,2006.0,1.0,6.0,1,61,1358705
28,0,1,31,2005.0,11.0,4.0,1,76,12787604
28,0,1,22,2023.0,9.0,4.0,0,43,32449
28,0,1,14,2024.0,11.0,4.0,1,72,11088183
28,0,1,8,2020.0,1.0,4.0,1,86,17967990
28,1,2,25,2023.0,3.0,4.0,1,86,17967990
28,0,1,17,0.0,0.0,0.0,1,72,4296406
28,1,3,24,2024.0,8.0,5.0,1,27,6072
28,1,2,10,2012.0,1.0,1.0,1,89,22723977
28,0,1,28,1994.0,9.0,1.0,0,76,12787604
28,0,1,5,1998.0,11.0,1.0,1,72,11088183
28,1,2,27,2012.0,10.0,0.0,0,48,447899
28,1,2,20,2023.0,9.0,4.0,1,34,101123
28,0,1,5,2007.0,5.0,4.0,1,82,27099455
28,0,1,8,2008.0,1.0,1.0,1,72,11088183
28,0,1,14,2019.0,7.0,4.0,1,72,4296406
28,0,1,11,2012.0,1.0,1.0,1,89,22723977
28,0,1,17,2016.0,1.0,3.0,1,82,27099455
28,1,4,10,2024.0,8.0,4.0,1,49,125410
28,1,3,44,1999.0,11.0,1.0,1,72,4296406
28,0,1,12,2008.0,1.0,1.0,1,72,11088183
28,1,6,65,2020.0,1.0,3.0,1,62,821864
28,1,5,48,2021.0,9.0,4.0,1,62,1673519
28,1,2,12,2014.0,11.0,6.0,1,86,17967990
28,0,1,17,2007.0,1.0,1.0,1,72,4296406
28,0,1,7,2014.0,11.0,2.0,1,84,12436593
28,1,2,21,2020.0,9.0,4.0,1,86,17967990
28,0,1,17,2023.0,9.0,4.0,0,43,32449
28,1,2,21,2004.0,1.0,3.0,1,89,31088986
28,0,1,22,2022.0,6.0,4.0,1,76,12787604
28,0,1,10,2019.0,4.0,0.0,1,79,9701600
28,0,1,26,1999.0,11.0,2.0,0,78,15116155
28,0,1,14,2006.0,1.0,6.0,1,72,11088183
28,0,1,4,2016.0,5.0,6.0,1,84,23853911
28,0,1,3,2022.0,1.0,4.0,1,86,17967990
27,0,1,11,1999.0,11.0,1.0,1,72,4296406
